Frame,T1Left,T2Left,T3Left,T4Left,T5Left,T6Left,T7Left,T8Left
280,25.05047193,33.27776146,36.21204396,23.59620987,29.33764053,13.23414009,21.00746534,30.88327651
281,24.97135383,33.09751604,36.08734027,23.62357196,29.39205226,13.24977041,20.97781228,30.5232879
282,24.62096538,32.4983879,36.08734027,23.7684214,29.39205226,13.22596235,21.05495742,29.92737663
283,23.78464446,31.92417517,36.08734027,23.89212289,29.55532304,13.32211635,21.02537134,30.39644716
284,22.86041819,31.57724751,35.96752313,24.09464671,29.40533285,13.18368932,21.07297188,30.51049393
285,22.17501008,31.77174695,35.92691337,24.03209188,29.40533285,13.11906826,20.97781228,31.022231
286,21.50990544,31.58717715,35.96752313,24.26144662,29.35094574,13.27566194,20.97781228,31.15659031
287,21.10189679,31.83992764,35.81374038,24.53445577,29.25564561,13.11906826,20.97781228,31.22475838
288,20.96644786,31.49993778,35.70170192,24.5643475,29.13383517,12.7984199,20.97781228,31.94730061
289,20.26991149,31.18476038,35.74274304,24.36817334,29.17594626,12.34669834,21.02537134,32.51358264
290,19.48220604,31.74113394,35.58754838,24.51201305,29.11079085,11.72982796,20.96001527,33.34559017
291,19.14643194,32.59204811,35.66668092,24.39698342,28.9766858,11.76213314,20.88281973,33.32804609
292,19.08548684,32.80214042,35.62555218,24.36102986,28.6003793,11.91168838,20.86524229,33.3990122
293,18.6846247,33.32338806,35.58446403,23.88207964,28.69692666,11.81745963,20.85313981,32.95603568
294,18.15721741,34.00560519,35.73984757,23.31604906,28.69310161,11.83191345,20.90068248,32.71957848
295,17.95671239,34.24366803,35.97728706,22.81702803,28.74655151,11.77785312,20.93029498,33.90072754
296,17.51439728,34.48663509,35.85456579,22.27941543,28.87015899,11.79262142,20.66339295,34.48240641
297,17.17667069,34.38418241,35.93127752,22.29144697,28.8167207,11.08531281,20.71076551,35.28844343
298,16.87375809,34.75268139,36.01287681,22.52126178,28.8167207,10.44681463,20.69334502,34.82808338
299,16.71963445,35.46374374,35.89053937,21.99039499,28.79707096,10.41328997,20.69334502,34.41900498
300,16.80242649,36.14677457,35.73001875,22.16185407,28.70615934,10.61004204,20.71076551,34.28590568
301,16.52237271,36.47530672,35.73001875,22.77431255,28.67139843,10.73857495,20.77064082,34.01335079
302,16.4103889,36.48055087,35.65085087,23.64055769,28.69036912,11.15412605,20.74064917,34.16293758
303,16.352,36.68243656,35.8521167,24.04852827,28.70747025,11.73504018,20.74064917,32.91695053
304,16.296,36.64150652,35.69151115,24.32128418,28.79707096,11.67502634,20.78799654,31.9167086
305,16.29609622,36.1918603,35.80918675,25.20995359,28.78013204,11.57196336,20.84795088,31.92343841
306,15.6801,35.10431814,35.84774291,25.61900545,28.85043695,11.44443271,20.84795088,31.60727511
307,14.2932801,34.08666226,35.92691337,25.47556885,28.86744325,11.41589909,20.84795088,31.65184203
308,13.17857413,33.78174181,35.88835488,25.79120718,28.81410877,11.15960716,20.81791997,32.23406893
309,12.37853368,33.09832141,35.96551771,25.64023463,28.79707096,10.98428259,20.81791997,32.04066316
310,11.45306108,32.40271495,36.0024257,25.67006038,28.79707096,10.93936744,20.81791997,31.46108708
311,11.30922738,30.94627086,36.16251761,25.63411851,28.77795267,10.91928203,20.77064082,30.42712474
312,10.07268624,30.14485774,36.28635799,25.72747512,28.81410877,10.85447005,20.78384757,29.78631525
313,9.402665154,29.48010421,36.37586892,25.96160242,28.76078441,10.85447005,20.80073999,29.38271492
314,8.384492352,28.48815277,36.53415279,25.90966955,28.68872949,10.90031045,20.78384757,28.90435538
315,7.478254342,27.36452477,36.61629277,26.29502645,28.72379696,10.90965664,20.76724344,27.98207426
316,6.492378301,26.88956496,36.54719776,26.82423382,28.75936689,10.91928203,20.79779988,27.02543987
317,5.504261622,25.69039291,36.76283776,27.88760642,28.46260255,10.86414433,20.82793509,26.42262546
318,5.266680169,24.93377597,36.97671137,29.14825552,28.12872809,10.91928203,20.27826423,26.14576371
319,4.307634153,24.16735782,37.88816976,29.93654409,28.00991025,10.97442846,19.69576604,26.33810441
320,3.15295417,23.65461477,38.46951375,31.07011014,27.57731357,10.79929183,19.40680788,25.95356839
321,2.882776439,23.54085742,39.09377608,31.80839436,27.54864207,10.48651401,18.89325806,25.06911789
322,3.316788808,23.25510834,39.40625737,32.61537306,27.51127885,10.15470098,18.15678562,25.29440096
323,2.869692666,22.79860347,39.56834937,33.55610466,27.47409311,10.03822454,17.89846206,25.7669382
324,3.421503763,22.24525549,39.41015666,34.15577679,27.56485879,10.2013803,17.23281149,26.15433823
325,3.288778497,21.08881486,39.64744632,34.25708172,27.54864207,10.28892375,16.54134215,26.03247203
326,2.689166414,19.4368409,39.85126989,33.87648246,27.53252971,9.937278501,16.2496523,26.31714027
327,2.410603244,17.68110766,40.28420633,33.82812558,27.44691341,9.320257507,15.41536688,25.41962077
328,2.204010889,16.3586151,40.32174996,33.88999522,27.28585274,8.423301016,15.2086144,25.07055644
329,2.253956521,14.86533686,40.47994387,34.17156526,27.40918269,7.625259078,14.76160425,25.67983178
330,2.331241729,13.77474791,40.40907383,34.38021478,27.40918269,7.676699291,14.52398623,26.06070575
331,2.25743217,13.17714628,40.65974087,34.30606803,27.51652187,7.706462742,13.49890425,27.56303844
332,2.059094947,11.97771798,40.57156522,34.22731728,27.51652187,7.706462742,13.07908743,28.33400784
333,2.072,11.15792095,40.81324412,34.69781872,27.55433323,7.736922386,13.3004421,29.29201502
334,2.09233267,10.13739217,41.05044467,35.0462031,27.52290334,7.664025052,13.25296525,30.19459554
335,2.754835748,8.960874957,41.13881359,36.06417391,27.33953035,7.695467757,12.80785009,30.6443339
336,3.075414769,7.403022086,41.23824943,36.59101879,26.89422957,7.675269376,12.42304182,30.58302483
337,2.818419415,6.218269856,41.32272595,37.42149457,26.93186663,7.70788687,12.30828534,31.02703234
338,3.065712315,5.530691096,41.21272813,37.86767867,26.86226081,7.530906984,12.048332,31.42413442
339,3.098273067,7.051776514,41.14563559,37.87935374,26.86226081,7.154424645,11.30159918,31.17646292
340,3.184130651,8.73689739,41.10312261,37.73461011,26.70753841,6.892551342,10.70757489,30.87611685
341,3.18363817,10.49219443,41.14563559,37.3802412,26.57788554,6.785249885,10.39279135,30.68294119
342,2.976440828,11.91234654,41.139614,37.02277699,26.48657924,6.76928593,10.42292243,30.10660207
343,3.203278321,13.66273765,41.21858688,36.79477006,26.50273586,6.410716029,10.39686414,29.54216295
344,4.007033816,15.66409193,41.03027175,36.45673118,26.52420359,5.86798773,10.18060902,29.01907897
345,4.627714771,18.0390421,41.01238291,36.81228056,26.50829666,5.00879227,10.22394992,28.19225993
346,3.861158375,19.15273683,41.09137136,36.55260319,26.8031819,4.640910256,10.4684058,27.28188732
347,3.010488332,19.37672831,41.01819382,36.30355222,27.16975495,4.482799126,10.77545359,26.19944305
348,2.870785258,19.37891308,41.01819382,36.10558472,27.39544955,4.604276273,11.5165467,25.49716345
349,2.851604461,19.67394053,40.85440843,35.62700459,27.71434286,4.398763463,11.88005387,24.85996364
350,2.656313235,19.96743589,41.01819382,34.76968703,28.06851617,4.191404538,12.2743518,24.23428712
351,2.816193175,21.42583711,41.06064198,34.83744652,28.69036912,4.588242365,12.67939431,23.39198495
352,2.379176328,23.31537656,41.01819382,34.6114885,29.24706891,4.640234477,12.82253267,22.91433508
353,4.236058545,23.86309754,41.09137136,34.6608787,29.48781552,4.887744674,13.40378454,22.31162567
354,4.591317022,24.1677471,41.06667515,34.66214535,29.21359574,4.640234477,14.17375377,21.55563592
355,4.179041038,24.48301811,41.12802568,34.23913457,29.1157997,3.953853816,14.06146507,20.46767442
356,3.541750979,26.61650015,41.06064198,33.77338597,29.01005398,3.434311576,14.05376875,20.18642712
357,3.184130651,27.49189379,40.89679655,33.80345734,29.02491399,3.014132048,13.86732332,20.01841392
358,3.170312287,27.73131082,40.90270055,33.66461787,29.2199822,3.104845246,13.67409463,19.92915613
359,3.12498064,29.12699916,40.90270055,33.31039862,29.59519204,3.3497176,14.12454998,20.33301316
360,3.014132048,31.25994037,41.09137136,33.04118642,29.43299482,3.315370266,13.85148425,20.88372074
361,3.106359928,32.62186261,40.94519185,32.92709523,29.15282765,3.526221774,14.26066142,21.03364771
362,3.030733245,32.57337612,41.09137136,33.10111636,28.40635535,3.224744331,14.35807675,21.30275625
363,2.955293556,32.5910859,40.97577821,33.04484032,28.20977419,3.137999363,14.0568924,21.72915461
364,2.980652278,32.79324809,40.97577821,32.69038073,27.05634654,3.140496776,13.95524045,22.27681126
365,2.980652278,33.20346681,40.92772557,32.51560807,25.94565274,2.875696785,14.00604669,22.63654108
366,2.930250501,33.49928238,40.94519185,32.47270953,24.46116923,3.36466343,13.95524045,23.33802939
367,3.005275362,33.33035133,41.01819382,32.07744329,23.49231704,2.993251075,14.05343403,24.36070804
368,3.005275362,33.6,40.98167083,32.23051771,22.79447652,3.001620895,13.86234728,24.38849827
369,3.130495168,33.84480817,41.01819382,31.93522444,22.61769219,2.5941966,13.6814315,24.32856823
370,3.030733245,34.24875028,40.98167083,31.64609499,22.07749841,0,13.31681884,24.09464671
371,3.155936628,33.96629671,40.98167083,31.7195884,21.7147898,3.472451584,13.09598045,24.08970037
372,3.155936628,33.36021103,40.98167083,31.6305331,21.37946229,3.979547713,12.44006945,24.2247741
373,3.130495168,32.99521711,41.0547607,31.75041971,20.92520012,4.349293276,11.93759239,24.49217475
374,3.130495168,32.51956211,41.12802568,31.54545165,20.24444536,4.514864339,11.85098139,24.80142577
375,2.838929376,31.48759044,41.09137136,31.2849101,20.20785431,3.756594202,13.04812017,25.16949264
376,2.8,29.95094443,41.01238291,30.34709185,20.33293604,3.148475186,13.39383739,26.00957362
377,3.231544522,28.52313699,40.98167083,30.27824249,20.48903707,2.968,13.75971395,27.07644881
378,3.691755138,27.46284763,40.93921738,30.15156699,21.40694766,2.771858582,14.47846401,28.1700039
379,3.889884317,25.98460344,41.01819382,29.62421172,22.58071106,3.036935297,13.67466797,28.91335913
380,4.593365651,25.2546962,41.00672413,29.2276012,23.60517909,3.30589776,13.95467864,29.55532304
381,4.204104661,24.65336001,41.09137136,27.84467317,24.63853632,3.620996548,13.78703623,30.45679327
382,3.86765045,25.23388833,41.42789012,27.32719671,25.72131878,3.909586167,13.62964534,30.85254427
383,3.12498064,26.47947432,41.42789012,27.40969755,26.81721835,4.596095734,13.59035894,31.30720556
384,3.12498064,28.0040877,41.42789012,27.20384091,27.80584687,4.879396684,13.44303299,31.45665106
385,2.873514921,29.49052729,41.46485201,27.32461454,28.46585267,4.742839656,13.43276472,31.21210124
386,2.579649589,30.20892477,41.42281806,27.97944045,28.51477989,4.701332577,13.78032452,30.3955702
387,2.968,31.33363892,41.390971,27.9341225,28.45152734,5.218827455,14.40114884,29.96523319
388,3.360466634,30.56697303,41.390971,28.0743812,28.74376955,6.225074457,14.50832368,29.18733753
389,3.261969957,30.57917932,41.42281806,28.71926573,29.14179953,7.199431089,14.4008222,29.02901941
390,3.762016481,30.27446184,41.38581863,29.83081682,29.57335558,7.022364274,14.67691521,29.512
391,3.585749573,30.30143389,41.46485201,31.17067853,29.67815089,7.513188404,15.3979635,30.51049393
392,3.526221774,30.39680825,41.390971,32.05358014,29.53573998,7.878306417,15.60964215,30.65390076
393,3.045185052,29.90552056,41.38581863,31.57888611,29.16616341,8.553346947,15.80321588,31.51103629
394,3.130495168,29.30518043,41.34378019,31.42892426,28.11456562,8.829195207,15.91523547,31.84160197
395,2.73025127,28.65591736,41.34886194,32.09953021,28.16037272,8.756795761,14.97882238,31.15518114
396,2.655722877,29.52395204,41.34886194,32.09772279,28.18141231,8.849594793,14.94654582,29.98364674
397,2.412553834,29.70793402,41.38581863,31.37144791,27.83216901,8.712995352,14.16490085,29.08363114
398,2.692662623,28.99615975,41.390971,31.25186356,27.13759076,8.978356197,14.08018636,28.35093677
399,3.04312471,28.53478887,41.47528768,31.19958974,26.97549703,9.007822378,14.16977064,28.06857203
400,3.723052511,28.42285503,41.48073133,31.17953072,27.41536037,8.941080024,14.24614025,27.86043618
401,3.913995401,27.16646521,41.52300875,31.16750924,27.9482081,8.720550441,14.41986408,27.59641136
402,3.309216221,25.73082696,41.49206999,31.19958974,28.49294088,7.960080402,14.49004734,26.83241622
403,3.013611787,24.39601935,41.48632546,31.34439612,28.88481954,7.143677484,14.51739922,25.57551329
404,3.880197933,22.61297751,41.52300875,31.3242296,29.74575358,6.050592037,14.56624481,25.54827775
405,4.201493068,23.09163242,41.60200764,31.39662861,30.14241291,5.446125963,14.56624481,24.73767912
406,4.76,23.99232411,41.65590782,31.30415027,30.37245067,5.330599966,14.56624481,23.62921311
407,4.81632557,24.94383579,41.68664976,31.3242296,30.13611787,5.407698216,14.56624481,22.58959761
408,4.536345666,26.81294971,41.68664976,31.30415027,30.66469188,5.446989627,14.53898483,21.24534019
409,3.643874861,28.85190434,41.57105224,31.37649566,31.10017363,4.428251122,14.69133078,19.72535911
410,2.661031379,30.08320834,41.61346398,31.06748577,31.11030595,3.082035691,14.61514174,17.98158169
411,3.010488332,30.39789151,41.57105224,30.39232008,30.26368702,2.68391356,14.71873473,17.30544978
412,2.880055555,31.12632943,41.57105224,29.78442009,30.01819395,3.64,14.66996933,16.63416821
413,2.697317186,30.90291896,41.57105224,29.35735574,29.95419009,3.64,14.66996933,16.16926665
414,2.727378228,30.7902239,41.53448688,29.60668681,29.94953088,3.58268726,14.69133078,15.41618059
415,2.753127676,30.84705496,41.57105224,29.74085083,29.03425839,3.250895261,14.61514174,15.15708046
416,2.734268458,30.58615216,41.60766083,30.35592595,28.32183045,3.746981719,14.75225379,14.58324299
417,3.176735431,30.33370666,41.57105224,30.68524075,26.90827679,3.409107801,14.70082664,14.14673503
418,3.203278321,29.75091904,41.88698929,31.10496295,26.47846763,3.691755138,14.67584682,13.82565036
419,3.24075053,29.27707636,42.03929362,31.97340095,26.05739634,4.162499249,14.67584682,12.91950463
420,3.207680782,28.37653228,42.3552919,31.91179544,25.45118371,4.531503945,14.6258664,11.42180371
421,3.153948636,27.85857886,42.2877132,31.49217147,25.37937052,5.191112405,14.62575919,10.19215384
422,2.921676231,28.11534641,42.24531027,31.6721465,25.56870712,5.622913124,14.67595367,8.747658887
423,2.94732421,27.98947002,42.13571141,32.16745486,26.03445963,5.631829543,14.70082664,7.600543138
424,3.452980162,27.72277158,42.45764007,33.02196118,26.40695424,6.24996128,14.65071739,7.449894496
425,3.304474542,27.67216074,42.40912204,33.7245558,26.74696244,6.763028907,14.75097827,7.043767174
426,3.160405037,27.90828981,42.45158296,33.93063984,27.14862442,7.965594014,14.75097827,7.578436778
427,2.869692666,27.74572544,42.3726138,34.38719203,27.05889636,8.985862674,14.7759372,7.974053925
428,3.883833158,28.08376271,42.3059523,35.39044933,26.93693138,9.577473571,14.75097827,7.960080402
429,3.383252873,28.11590411,42.33614815,35.64988325,27.22613803,10.13832018,14.92639005,8.215030128
430,3.328586487,28.13106923,42.36669258,35.97876885,27.51019593,11.07115893,14.952,8.607620809
431,3.351121603,27.74809889,42.22076911,35.93110296,27.12551212,11.95373749,14.87714596,8.536281158
432,3.507942987,27.96884667,42.1054463,35.93110296,27.35352087,12.51007914,14.952,8.611081233
433,3.329999399,27.87394023,42.45158296,35.87712452,27.63155993,13.19284412,14.85140694,8.496143125
434,3.110395473,28.54627121,42.05674567,36.16403517,27.81853195,14.2452597,14.90589145,8.672771183
435,3.661046845,28.81846186,42.02030443,36.40727927,27.75612192,15.48529109,14.80985618,8.597413565
436,4.070703133,29.07796967,41.93528882,36.18852415,27.7987971,16.17556874,14.86037846,8.650142195
437,3.327172974,29.63717665,42.02649831,36.63602861,27.81390961,16.20026864,14.25582267,8.592852844
438,3.563818177,30.37461888,42.42124751,37.30310443,27.7987971,15.84839575,13.65033743,8.803584724
439,3.79356086,30.52262007,42.37868219,38.565505,27.78412784,15.45326063,13.4611001,9.59873325
440,3.778651611,30.28481864,42.40912204,39.38149982,28.2839918,15.17352009,13.46331311,9.878406349
441,3.92,30.28171197,42.54913019,39.89857541,28.27001804,14.35632934,13.41349052,10.45416663
442,4.317814262,30.92548981,42.42753068,40.65476582,28.1877545,13.61030433,13.11165588,11.67220562
443,4.536345666,30.62990121,42.42527624,41.15180871,28.20099062,13.57061531,12.62436755,12.15238709
444,4.948321736,30.41949691,41.98790226,41.06064198,28.36813198,12.51007914,12.46135274,12.78481349
445,5.450442918,29.98511097,41.53712941,42.30313539,28.39708041,11.81281474,12.35685397,13.20270518
446,5.271441549,29.46483518,41.37949096,42.61986316,28.38553773,10.98085607,12.2121094,13.27117297
447,6.218269856,29.46499482,40.88724867,43.43943499,28.28554401,10.23866241,12.70496722,13.02538813
448,6.899145454,30.05364058,40.72971279,44.4763056,28.26141964,9.492949805,12.28175883,13.33987706
449,7.29377159,30.72298006,40.47715484,44.51517458,27.91323356,8.324998498,11.69448417,13.24846859
450,7.95692805,31.29879026,40.23131358,44.24031899,27.54727602,7.815160651,11.52906588,14.34616827
451,8.968570901,31.04991697,40.36881489,45.00846498,27.41696176,7.964609721,11.36813793,14.67680837
452,8.570927604,30.97245538,40.19200796,45.33818241,27.51880114,7.914248417,11.27256493,15.18467649
